iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,case_fatality_rate,new_cases_7day_avg,new_deaths_7day_avg,new_vaccinations_7day_avg
IND,Asia,India,2020-08-30,3542733.0,78761.0,71113.286,63498.0,948.0,970.286,2499.859,55.576,50.18,44.806,0.669,0.685,1.11,,,,,,,,,41461636.0,1055027.0,29.456,0.75,881345.0,0.626,0.0835,12.0,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,85.65,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7923450624136787,71113.28571428571,970.2857142857143,0.0
IND,Asia,India,2020-08-31,3621245.0,78512.0,73556.714,64469.0,971.0,989.571,2555.259,55.4,51.904,45.491,0.685,0.698,1.11,,,,,,,,,42307914.0,846278.0,30.058,0.601,915111.0,0.65,0.0818,12.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,85.65,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7802993169476244,73556.71428571429,989.5714285714286,0.0
IND,Asia,India,2020-09-01,3691166.0,69921.0,74834.714,65288.0,819.0,985.429,2604.598,49.338,52.806,46.069,0.578,0.695,1.11,,,,,,,,,43324834.0,1016920.0,30.78,0.722,928188.0,0.659,0.0839,11.9,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7687635831062598,74834.71428571429,985.4285714285714,0.0
IND,Asia,India,2020-09-02,3769523.0,78357.0,76435.571,66333.0,1045.0,983.429,2659.889,55.291,53.935,46.807,0.737,0.694,1.11,,,,,,,,,44337201.0,1012367.0,31.499,0.719,955098.0,0.679,0.0812,12.3,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7597186699749543,76435.57142857143,983.4285714285714,0.0
IND,Asia,India,2020-09-03,3853406.0,83883.0,77596.0,67376.0,1043.0,986.286,2719.079,59.19,54.754,47.543,0.736,0.696,1.11,,,,,,,,,45509380.0,1172179.0,32.332,0.833,990410.0,0.704,0.0792,12.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7484791376771613,77596.0,986.2857142857143,0.0
IND,Asia,India,2020-09-04,3936747.0,83341.0,78463.857,68472.0,1096.0,991.857,2777.887,58.808,55.366,48.316,0.773,0.7,1.11,,,,,,,,,46679145.0,1169765.0,33.163,0.831,1028757.0,0.731,0.0777,12.9,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7393040497649455,78463.85714285714,991.8571428571429,0.0
IND,Asia,India,2020-09-05,4023179.0,86432.0,79886.714,69561.0,1089.0,1001.571,2838.876,60.989,56.37,49.084,0.768,0.707,1.12,,,,,,,,,47738491.0,1059346.0,33.916,0.753,1047412.0,0.744,0.0779,12.8,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7290058433890216,79886.71428571429,1001.5714285714286,0.0
IND,Asia,India,2020-09-06,4113811.0,90632.0,81582.571,70626.0,1065.0,1018.286,2902.829,63.953,57.567,49.836,0.751,0.719,1.12,,,,,,,,,48831145.0,1092654.0,34.692,0.776,1052787.0,0.748,0.0792,12.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.7168022546490347,81582.57142857143,1018.2857142857143,0.0
IND,Asia,India,2020-09-07,4204613.0,90802.0,83338.286,71642.0,1016.0,1024.714,2966.901,64.073,58.806,50.553,0.717,0.723,1.11,,,,,,,,,49551507.0,720362.0,35.204,0.512,1034799.0,0.735,0.0813,12.3,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.703890465067772,83338.28571428571,1024.7142857142858,0.0
IND,Asia,India,2020-09-08,4280422.0,75809.0,84179.429,72775.0,1133.0,1069.571,3020.395,53.493,59.4,51.352,0.799,0.755,1.11,,,,,,,,,50650128.0,1098621.0,35.984,0.781,1046471.0,0.743,0.082,12.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.700182832440353,84179.42857142857,1069.5714285714287,0.0
IND,Asia,India,2020-09-09,4370128.0,89706.0,85800.714,73890.0,1115.0,1079.571,3083.694,63.299,60.544,52.139,0.787,0.762,1.1,,,,,,,,,51804677.0,1154549.0,36.804,0.82,1066782.0,0.758,0.082,12.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6907971574287983,85800.71428571429,1079.5714285714287,0.0
IND,Asia,India,2020-09-10,4465863.0,95735.0,87493.857,75062.0,1172.0,1098.0,3151.247,67.553,61.738,52.966,0.827,0.775,1.1,,,,,,,,,52934433.0,1129756.0,37.607,0.803,1060722.0,0.754,0.0843,11.9,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6807949549728685,87493.85714285714,1098.0,0.0
IND,Asia,India,2020-09-11,4562414.0,96551.0,89381.0,76271.0,1209.0,1114.143,3219.377,68.129,63.07,53.819,0.853,0.786,1.09,,,,,,,,,54097975.0,1163542.0,38.434,0.827,1059833.0,0.753,0.0858,11.7,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.671724661549785,89381.0,1114.142857142857,0.0
IND,Asia,India,2020-09-12,4659984.0,97570.0,90972.143,77472.0,1201.0,1130.143,3288.225,68.848,64.193,54.667,0.847,0.797,1.08,,,,,,,,,55189226.0,1091251.0,39.209,0.775,1064391.0,0.756,0.086,11.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6624949785235315,90972.14285714286,1130.142857142857,0.0
IND,Asia,India,2020-09-13,4754356.0,94372.0,91506.429,78586.0,1114.0,1137.143,3354.817,66.592,64.57,55.453,0.786,0.802,1.07,,,,,,,,,56260928.0,1071702.0,39.97,0.761,1061398.0,0.754,0.0864,11.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6529262848638178,91506.42857142857,1137.142857142857,0.0
IND,Asia,India,2020-09-14,4846427.0,92071.0,91687.714,79722.0,1136.0,1154.286,3419.785,64.968,64.698,56.254,0.802,0.814,1.06,,,,,,,,,57239428.0,978500.0,40.666,0.695,1098274.0,0.78,0.0845,11.8,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6449644243068142,91687.71428571429,1154.2857142857142,0.0
IND,Asia,India,2020-09-15,4930236.0,83809.0,92830.571,80776.0,1054.0,1143.0,3478.923,59.138,65.504,56.998,0.744,0.807,1.05,,,,,,,,,58312273.0,1072845.0,41.428,0.762,1094592.0,0.778,0.0849,11.8,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.638379988300763,92830.57142857143,1143.0,0.0
IND,Asia,India,2020-09-16,5020359.0,90123.0,92890.143,82066.0,1290.0,1168.0,3542.516,63.594,65.546,57.908,0.91,0.824,1.03,,,,,,,,,59429115.0,1116842.0,42.221,0.793,1089205.0,0.774,0.0856,11.7,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.634663975225676,92890.14285714286,1168.0,0.0
IND,Asia,India,2020-09-17,5118253.0,97894.0,93198.571,83198.0,1132.0,1162.286,3611.593,69.077,65.764,58.707,0.799,0.82,1.02,,,,,,,,,60565728.0,1136613.0,43.029,0.808,1090185.0,0.775,0.0855,11.7,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6255155811953808,93198.57142857143,1162.2857142857142,0.0
IND,Asia,India,2020-09-18,5214677.0,96424.0,93180.429,84372.0,1174.0,1157.286,3679.633,68.04,65.751,59.535,0.828,0.817,1.01,,,,,,,,,61572343.0,1006615.0,43.744,0.715,1067767.0,0.759,0.0867,11.5,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6179717363127188,93180.42857142857,1157.2857142857142,0.0
IND,Asia,India,2020-09-19,5308014.0,93337.0,92575.714,85619.0,1247.0,1163.857,3745.494,65.861,65.324,60.415,0.88,0.821,1.0,,,,,,,,,62454254.0,881911.0,44.37,0.627,1037861.0,0.737,0.089,11.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6130138315385,92575.71428571429,1163.857142857143,0.0
IND,Asia,India,2020-09-20,5400619.0,92605.0,92323.286,86752.0,1133.0,1166.571,3810.839,65.345,65.146,61.215,0.799,0.823,0.99,,,,,,,,,63661060.0,1206806.0,45.228,0.857,1057162.0,0.751,0.0866,11.5,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,76.39,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6063343850029044,92323.28571428571,1166.5714285714287,0.0
IND,Asia,India,2020-09-21,5487580.0,86961.0,91593.286,87882.0,1130.0,1165.714,3872.202,61.362,64.631,62.012,0.797,0.823,0.98,,,,,,,,,64392594.0,731534.0,45.748,0.52,1021881.0,0.726,0.0884,11.3,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.6014709580543702,91593.28571428571,1165.7142857142858,0.0
IND,Asia,India,2020-09-22,5562663.0,75083.0,90346.714,88935.0,1053.0,1165.571,3925.182,52.981,63.751,62.755,0.743,0.822,0.97,,,,,,,,,65325779.0,933185.0,46.411,0.663,1001929.0,0.712,0.0892,11.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5987846108958963,90346.71428571429,1165.5714285714287,0.0
IND,Asia,India,2020-09-23,5646010.0,83347.0,89378.714,90020.0,1085.0,1136.286,3983.995,58.812,63.068,63.521,0.766,0.802,0.96,,,,,,,,,66279462.0,953683.0,47.088,0.678,978621.0,0.695,0.0897,11.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5944002933044752,89378.71428571429,1136.2857142857142,0.0
IND,Asia,India,2020-09-24,5732518.0,86508.0,87752.143,91149.0,1129.0,1135.857,4045.037,61.043,61.921,64.317,0.797,0.801,0.96,,,,,,,,,67436031.0,1156569.0,47.91,0.822,981472.0,0.697,0.0879,11.4,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5900342571972734,87752.14285714286,1135.857142857143,0.0
IND,Asia,India,2020-09-25,5818570.0,86052.0,86270.429,92290.0,1141.0,1131.143,4105.758,60.721,60.875,65.123,0.805,0.798,0.96,,,,,,,,,68928440.0,1492409.0,48.97,1.06,1050871.0,0.747,0.081,12.3,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5861285504857725,86270.42857142857,1131.142857142857,0.0
IND,Asia,India,2020-09-26,5903932.0,85362.0,85131.143,93379.0,1089.0,1108.571,4165.992,60.234,60.071,65.891,0.768,0.782,0.96,,,,,,,,,70269975.0,1341535.0,49.923,0.953,1116532.0,0.793,0.0757,13.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5816408454568922,85131.14285714286,1108.5714285714287,0.0
IND,Asia,India,2020-09-27,5992532.0,88600.0,84559.0,94503.0,1124.0,1107.286,4228.511,62.519,59.667,66.684,0.793,0.781,0.96,,,,,,,,,71257836.0,987861.0,50.625,0.702,1085254.0,0.771,0.0773,12.9,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5770128553339389,84559.0,1107.2857142857142,0.0
IND,Asia,India,2020-09-28,6074702.0,82170.0,83874.571,95542.0,1039.0,1094.286,4286.493,57.982,59.184,67.417,0.733,0.772,0.95,,,,,,,,,71967230.0,709394.0,51.129,0.504,1082091.0,0.769,0.0769,13.0,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5727849695343081,83874.57142857143,1094.2857142857142,0.0
IND,Asia,India,2020-09-29,6145291.0,70589.0,83232.571,96318.0,776.0,1054.714,4336.302,49.81,58.731,67.965,0.548,0.744,0.95,,,,,,,,,73110041.0,1142811.0,51.941,0.812,1112037.0,0.79,0.0745,13.4,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.56734644461914,83232.57142857143,1054.7142857142858,0.0
IND,Asia,India,2020-09-30,6225763.0,80472.0,82821.857,97497.0,1179.0,1068.143,4393.086,56.783,58.442,68.797,0.832,0.754,0.94,,,,,,,,,74196729.0,1086688.0,52.713,0.772,1131038.0,0.804,0.0733,13.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5660249193552662,82821.85714285714,1068.142857142857,0.0
IND,Asia,India,2020-10-01,6312584.0,86821.0,82866.571,98678.0,1181.0,1075.571,4454.349,61.264,58.473,69.63,0.833,0.759,0.94,,,,,,,,,75619781.0,1423052.0,53.724,1.011,1169107.0,0.831,0.0703,14.2,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.563195040256098,82866.57142857143,1075.5714285714287,0.0
IND,Asia,India,2020-10-02,6394068.0,81484.0,82214.0,99773.0,1095.0,1069.0,4511.847,57.498,58.013,70.403,0.773,0.754,0.93,,,,,,,,,76717728.0,1097947.0,54.504,0.78,1112755.0,0.791,0.0731,13.7,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5603994202126095,82214.0,1069.0,0.0
IND,Asia,India,2020-10-03,6473544.0,79476.0,81373.143,100842.0,1069.0,1066.143,4567.927,56.081,57.419,71.157,0.754,0.752,0.92,,,,,,,,,77850403.0,1132675.0,55.309,0.805,1082918.0,0.769,0.0735,13.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5577556899281135,81373.14285714286,1066.142857142857,0.0
IND,Asia,India,2020-10-04,6549373.0,75829.0,79548.714,101782.0,940.0,1039.857,4621.435,53.507,56.132,71.82,0.663,0.734,0.92,,,,,,,,,78992534.0,1142131.0,56.12,0.811,1104957.0,0.785,0.071,14.1,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5540724280018867,79548.71428571429,1039.857142857143,0.0
IND,Asia,India,2020-10-05,6623815.0,74442.0,78444.714,102685.0,903.0,1020.429,4673.963,52.529,55.353,72.458,0.637,0.72,0.92,,,,,,,,,79982394.0,989860.0,56.823,0.703,1145023.0,0.813,0.0673,14.8,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5502395522821817,78444.71428571429,1020.4285714285714,0.0
IND,Asia,India,2020-10-06,6685082.0,61267.0,77113.0,103569.0,884.0,1035.857,4717.195,43.232,54.413,73.081,0.624,0.731,0.92,,,,,,,,,81071797.0,1089403.0,57.597,0.774,1137394.0,0.808,0.0667,15.0,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5492554915556758,77113.0,1035.857142857143,0.0
IND,Asia,India,2020-10-07,6757131.0,72049.0,75909.714,104555.0,986.0,1008.286,4768.035,50.84,53.564,73.777,0.696,0.711,0.92,,,,,,,,,82271654.0,1199857.0,58.45,0.852,1153561.0,0.82,0.0648,15.4,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.547328296580309,75909.71428571429,1008.2857142857143,0.0
IND,Asia,India,2020-10-08,6835655.0,78524.0,74724.429,105526.0,971.0,978.286,4823.444,55.409,52.728,74.462,0.685,0.69,0.91,,,,,,,,,83465975.0,1194321.0,59.298,0.849,1120885.0,0.796,0.0653,15.3,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5437584254910466,74724.42857142857,978.2857142857143,0.0
IND,Asia,India,2020-10-09,6906151.0,70496.0,73154.714,106490.0,964.0,959.571,4873.188,49.744,51.62,75.143,0.68,0.677,0.91,,,,,,,,,84634680.0,1168705.0,60.128,0.83,1130993.0,0.804,0.0639,15.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5419587553182663,73154.71428571429,959.5714285714286,0.0
IND,Asia,India,2020-10-10,6979423.0,73272.0,72268.429,107416.0,926.0,939.143,4924.891,51.703,50.995,75.796,0.653,0.663,0.91,,,,,,,,,85798698.0,1164018.0,60.955,0.827,1135471.0,0.807,0.0635,15.8,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5390383990195178,72268.42857142857,939.1428571428571,0.0
IND,Asia,India,2020-10-11,7053806.0,74383.0,72061.857,108334.0,918.0,936.0,4977.378,52.487,50.849,76.444,0.648,0.66,0.9,,,,,,,,,86877242.0,1078544.0,61.722,0.766,1126387.0,0.8,0.063,15.9,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5358233555048153,72061.85714285714,936.0,0.0
IND,Asia,India,2020-10-12,7120538.0,66732.0,70960.429,109150.0,816.0,923.571,5024.466,47.088,50.072,77.02,0.576,0.652,0.89,,,,,,,,,87872093.0,994851.0,62.428,0.707,1127100.0,0.801,0.0622,16.1,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5328897900692335,70960.42857142857,923.5714285714286,0.0
IND,Asia,India,2020-10-13,7175880.0,55342.0,70114.0,109856.0,706.0,898.143,5063.517,39.051,49.475,77.518,0.498,0.634,0.89,,,,,,,,,88945107.0,1073014.0,63.191,0.762,1124759.0,0.799,0.0613,16.3,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5309063139294414,70114.0,898.1428571428571,0.0
IND,Asia,India,2020-10-14,7239389.0,63509.0,68894.0,110586.0,730.0,861.571,5108.331,44.814,48.614,78.033,0.515,0.608,0.88,,,,,,,,,90090122.0,1145015.0,64.004,0.813,1116924.0,0.794,0.0603,16.6,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,70.83,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5275598534627715,68894.0,861.5714285714286,0.0
IND,Asia,India,2020-10-15,7307097.0,67708.0,67348.857,111266.0,680.0,820.0,5156.108,47.777,47.523,78.513,0.48,0.579,0.88,,,,,,,,,91226305.0,1136183.0,64.811,0.807,1108619.0,0.788,0.0598,16.7,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,61.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5227114133013424,67348.85714285714,820.0,0.0
IND,Asia,India,2020-10-16,7370468.0,63371.0,66331.0,112161.0,895.0,810.143,5200.824,44.716,46.805,79.144,0.632,0.572,0.87,,,,,,,,,92254927.0,1028622.0,65.542,0.731,1088607.0,0.773,0.0595,16.8,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,61.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.521762254445715,66331.0,810.1428571428571,0.0
IND,Asia,India,2020-10-17,7432680.0,62212.0,64751.0,112998.0,837.0,797.429,5244.723,43.899,45.69,79.735,0.591,0.563,0.87,,,,,,,,,93254017.0,999090.0,66.252,0.71,1065046.0,0.757,0.0591,16.9,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,61.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5202860879252167,64751.0,797.4285714285714,0.0
IND,Asia,India,2020-10-18,7494551.0,61871.0,62963.571,114031.0,1033.0,813.857,5288.381,43.658,44.429,80.464,0.729,0.574,0.87,,,,,,,,,94224190.0,970173.0,66.941,0.689,1049564.0,0.746,0.0585,17.1,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,61.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5215187674351671,62963.57142857143,813.8571428571429,0.0
IND,Asia,India,2020-10-19,7550273.0,55722.0,61390.714,114610.0,579.0,780.0,5327.7,39.319,43.319,80.872,0.409,0.55,0.86,,,,,,,,,95083976.0,859786.0,67.552,0.611,1030269.0,0.732,0.0584,17.1,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,61.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5179583572673465,61390.71428571428,780.0,0.0
IND,Asia,India,2020-10-20,7597063.0,46790.0,60169.0,115197.0,587.0,763.0,5360.716,33.016,42.457,81.286,0.414,0.538,0.86,,,,,,,,,96116771.0,1032795.0,68.286,0.734,1024523.0,0.728,0.0574,17.4,samples tested,0.0,0.0,0.0,,0.0,,,,,,,,,61.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,,1.5163359840506785,60169.0,763.0,0.0
